AdjOE_diff,AdjDE_diff,EFG%_diff,EFGD%_diff,TOR_diff,TORD_diff,ORB_diff,DRB_diff,ADJ T_diff,WAB_diff,y,TeamA,TeamB
-0.7190000000000083,-2.6047999999999973,-4.299999999999997,0.19999999999999574,3.9999999999999982,1.5,9.8,5.899999999999999,-1.3706000000000103,2.64658,1,Kansas St.,BYU
0.7190000000000083,2.6047999999999973,4.299999999999997,-0.19999999999999574,-3.9999999999999982,-1.5,-9.8,-5.899999999999999,1.3706000000000103,-2.64658,0,BYU,Kansas St.
7.945999999999998,-4.5411,6.0,-0.6999999999999957,-0.8000000000000007,0.5999999999999979,2.1000000000000014,-1.9000000000000021,-0.46869999999999834,7.63154,1,Kentucky,Wake Forest
-7.945999999999998,4.5411,-6.0,0.6999999999999957,0.8000000000000007,-0.5999999999999979,-2.1000000000000014,1.9000000000000021,0.46869999999999834,-7.63154,0,Wake Forest,Kentucky
-11.512,-0.2920000000000016,-5.5,3.3999999999999986,-0.8000000000000007,0.3999999999999986,-7.699999999999999,-4.899999999999999,-8.271099999999997,-7.80678,1,Northern Iowa,Kansas
11.512,0.2920000000000016,5.5,-3.3999999999999986,0.8000000000000007,-0.3999999999999986,7.699999999999999,4.899999999999999,8.271099999999997,7.80678,0,Kansas,Northern Iowa
-1.5969999999999942,2.0245999999999924,3.0999999999999943,-1.2999999999999972,-1.7999999999999972,-5.100000000000001,-3.4000000000000057,-0.8999999999999986,-4.71759999999999,-3.46038,1,Saint Mary's,Villanova
1.5969999999999942,-2.0245999999999924,-3.0999999999999943,1.2999999999999972,1.7999999999999972,5.100000000000001,3.4000000000000057,0.8999999999999986,4.71759999999999,3.46038,0,Villanova,Saint Mary's
2.019999999999996,-8.584399999999988,1.2000000000000028,-1.5999999999999943,0.7999999999999972,1.5,2.3000000000000007,-1.9000000000000057,-1.1513999999999953,11.47818,1,Tennessee,Ohio
-2.019999999999996,8.584399999999988,-1.2000000000000028,1.5999999999999943,-0.7999999999999972,-1.5,-2.3000000000000007,1.9000000000000057,1.1513999999999953,-11.47818,0,Ohio,Tennessee
-1.8229999999999933,-4.735100000000003,-0.8999999999999986,-3.0,1.3000000000000007,2.1000000000000014,1.5,5.0000000000000036,4.8018,-3.79488,1,Washington,New Mexico
1.8229999999999933,4.735100000000003,0.8999999999999986,3.0,-1.3000000000000007,-2.1000000000000014,-1.5,-5.0000000000000036,-4.8018,3.79488,0,New Mexico,Washington
1.9650000000000034,9.840900000000005,5.100000000000001,1.3000000000000043,4.100000000000001,0.8000000000000007,1.9000000000000021,3.5,5.317600000000006,-1.8159400000000003,1,Cornell,Wisconsin
-1.9650000000000034,-9.840900000000005,-5.100000000000001,-1.3000000000000043,-4.100000000000001,-0.8000000000000007,-1.9000000000000021,-3.5,-5.317600000000006,1.8159400000000003,0,Wisconsin,Cornell
1.3299999999999983,-8.695999999999998,-2.799999999999997,-4.599999999999994,-1.1999999999999993,2.6000000000000014,6.0,1.1999999999999957,-2.0745999999999896,6.693440000000001,1,Duke,California
-1.3299999999999983,8.695999999999998,2.799999999999997,4.599999999999994,1.1999999999999993,-2.6000000000000014,-6.0,-1.1999999999999957,2.0745999999999896,-6.693440000000001,0,California,Duke
-4.782000000000011,-2.9843999999999937,-0.19999999999999574,1.6000000000000014,4.699999999999999,-2.5,4.5,-8.399999999999999,-3.4989999999999952,0.18596000000000013,1,Michigan St.,Maryland
4.782000000000011,2.9843999999999937,0.19999999999999574,-1.6000000000000014,-4.699999999999999,2.5,-4.5,8.399999999999999,3.4989999999999952,-0.18596000000000013,0,Maryland,Michigan St.
8.204999999999998,1.0918000000000063,5.800000000000004,2.8000000000000043,-5.699999999999999,0.5,-8.799999999999997,-4.300000000000004,-3.5725999999999942,4.27401,1,Ohio St.,Georgia Tech
-8.204999999999998,-1.0918000000000063,-5.800000000000004,-2.8000000000000043,5.699999999999999,-0.5,8.799999999999997,4.300000000000004,3.5725999999999942,-4.27401,0,Georgia Tech,Ohio St.
-3.0360000000000014,-3.433000000000007,-0.5,-1.9000000000000057,-2.099999999999998,2.799999999999997,-4.100000000000001,2.1000000000000014,1.4184000000000054,2.20385,1,Purdue,Texas A&M
3.0360000000000014,3.433000000000007,0.5,1.9000000000000057,2.099999999999998,-2.799999999999997,4.100000000000001,-2.1000000000000014,-1.4184000000000054,-2.20385,0,Texas A&M,Purdue
6.1299999999999955,-3.5623999999999967,3.6000000000000014,-0.8999999999999986,2.799999999999997,3.8000000000000007,5.100000000000001,5.699999999999996,1.6932999999999936,4.963,1,Syracuse,Gonzaga
-6.1299999999999955,3.5623999999999967,-3.6000000000000014,0.8999999999999986,-2.799999999999997,-3.8000000000000007,-5.100000000000001,-5.699999999999996,-1.6932999999999936,-4.963,0,Gonzaga,Syracuse
5.1200000000000045,0.5682000000000045,-1.2000000000000028,1.0,0.5,-6.5,7.299999999999997,-6.0,-7.0589999999999975,6.416379999999999,1,West Virginia,Missouri
