
Akron,108.645,103.033,0.647918,22-11,22,33,51.9,49.7,33.7,28,16.6,17.8,29.8,26.5,65.1698,51.5,48.1,35,35,0,0,51.2,46.5,43.9,35.3,65.1698,,,,2023,,,,-4.92791,75.5,
"Bowling Green",102.265,111.702,0.266003,11-20,11,31,50.5,54.1,32.5,33.6,17.5,16.3,29.8,28,69.5022,50.4,53.8,33.8,36.4,0,0,49.4,51.3,35.5,37.3,69.5022,,,,2023,,,,-15.33,70.8,
Memphis,115.352,95.0097,0.903011,26-9,26,35,53,46.7,35.4,34.4,18.3,20.8,31.2,32.7,70.9986,53.1,47.1,35.3,30.8,0,0,54.4,55.4,29.1,42.9,70.9986,,,,2023,,,,4.71748,74.7,
"Central Arkansas",97.6917,112.026,0.171573,9-22,9,31,47.1,54.7,24.3,28.9,18.1,16.7,27.9,30.5,72.2079,46.8,54.8,31.6,36.3,0,0,46.7,46.6,41.3,39.2,72.2079,,,,2023,,,,-15.8909,75.1,
"Murray St.",104.754,109.407,0.377589,17-15,17,32,49,51.9,33.2,24.4,16.2,15.6,27.4,27.3,66.5871,49.1,53.2,32.6,33.4,0,0,48.1,52.9,32.7,42,66.5871,,,,2023,,,,-8.15068,74.1,
American,100.087,109.722,0.257895,17-15,17,32,54.4,51.8,27.9,32.1,22,19.2,28.3,27.9,62.4182,55.8,48.7,34.6,38.5,0,0,55.5,52.3,36.1,33.7,62.4182,,,,2023,,,,-11.4222,70.1,
"Notre Dame",108.54,105.751,0.574302,11-21,11,32,52,52.1,23.3,26.5,13.4,13.6,19.6,26.5,64.6985,50.6,52.4,35.8,34.3,0,0,46.8,50.7,43,36.1,64.6985,,,,2023,,,,-11.6153,76.3,
Creighton,115.001,93.2452,0.917712,24-13,24,37,54.2,47.1,28.4,19.7,16.6,13.9,25.3,23.5,67.6823,55.1,45.7,35.4,33.6,0,0,57.3,44.7,41.7,29.5,67.6823,,,,2023,,,,2.15842,78.3,
Duke,113.301,92.9287,0.907161,27-9,27,36,51.1,46,29.9,23.7,18.3,16.5,35.9,26.1,64.8712,51.5,46.2,33.5,30.5,0,0,55.8,48.5,35.3,35.6,64.8712,,,,2023,,,,4.5023,76.6,
"Indiana St.",109.495,101.652,0.701568,23-13,23,36,56.4,48.2,31.5,30.4,17,17.2,21.4,22.8,70.4874,58.8,48.6,35.8,31.8,0,0,56.9,39.6,46,35.9,70.4874,,,,2023,,,,-6.87067,76.9,
UCLA,114.915,88.4816,0.952846,31-6,31,37,51.1,46.8,27.4,27.5,14.9,23.3,33,28.2,66.0716,50.6,46.9,34.9,31.1,0,0,52.1,50.9,29,38.8,66.0716,,,,2023,,,,8.40314,73.1,
Pacific,107.154,107.046,0.502905,15-18,15,33,52.7,54,33.1,36.4,16.2,17.9,22.8,31.2,69.6475,49.6,55.1,38.4,34.9,0,0,47.1,48.9,38.8,40.6,69.6475,,,,2023,,,,-10.2449,72.7,
"Texas A&M",113.844,95.6704,0.880802,25-10,25,35,48.8,48.2,45.1,34.7,18.3,20.9,36.7,30.4,65.9897,48.8,47.2,32.6,33,0,0,52.6,59,34.5,45.7,65.9897,,,,2023,,,,3.68414,75.9,
"North Texas",110.038,93.8162,0.862253,31-7,31,38,51.2,44.5,31,40.2,19.8,19.9,33.4,28.6,58.7122,49.6,44.2,35.7,30.1,0,0,49,42.1,41.7,34.9,58.7122,,,,2023,,,,1.14131,76.7,
Nevada,109.654,99.4684,0.754191,22-11,22,33,50.7,49.8,39.1,31.8,15.3,18.5,22.8,24.9,65.9041,50.2,50,34.4,33,0,0,58.7,53.2,37.5,42.1,65.9041,,,,2023,,,,0.657402,79.4,
UTSA,102.104,109.543,0.308159,10-22,10,32,47.4,52.5,37.4,30.6,19.5,15.4,28.5,31.2,68.9972,45.2,51.9,33.9,35.6,0,0,44.4,51.3,38.6,37.8,68.9972,,,,2023,,,,-14.0223,74,
Hartford,89.4556,117.463,0.0417925,5-23,5,28,47.7,55.4,24.1,27.7,22.7,17.6,25.2,33.5,65.4005,47.4,53.8,32,38.7,0,0,53.2,58.2,40.3,37.5,65.4005,,,,2023,,,,-19.9754,65.7,
"Mississippi Valley St.",91.8158,111.687,0.0950876,5-27,5,32,45.4,53.3,38,39.8,23.4,19.5,28.7,32.4,67.0669,42.8,53,34.9,35.8,0,0,47,53.5,27.6,39.5,67.0669,,,,2023,,,,-20.3725,66.5,
"Gardner Webb",98.1911,100.84,0.42405,15-16,15,31,50.7,49.1,34.8,39.6,19.5,20.3,28.5,25.1,66.0747,51.5,47.4,32.8,34.7,0,0,47.2,48.6,33.6,37.7,66.0747,,,,2023,,,,-11.3479,62.5,
"Prairie View A&M",93.6754,101.959,0.273992,13-19,13,32,44.8,48.2,33,41.8,19.6,21.2,31.7,28.7,67.5062,44,47.3,30.9,33.3,0,0,47.4,49.7,33.7,34.5,67.5062,,,,2023,,,,-13.8785,67.6,
Chattanooga,107.342,107.338,0.500127,18-17,18,35,54,50.9,32,30.2,17.5,15.3,27.3,26.7,68.0423,51.8,50.6,37.3,34.2,0,0,58.1,44.4,52,42.8,68.0423,,,,2023,,,,-11.3007,71.6,
"Georgia Southern",99.5295,101.102,0.455056,17-16,17,33,48.2,49.5,27.9,34.6,16.3,18.3,25.8,27.3,66.4876,48.4,49.4,31.8,33.2,0,0,40.1,48.1,33.9,36.7,66.4876,,,,2023,,,,-10.0252,70,
"Northern Arizona",106.827,110.293,0.409216,12-23,12,35,50.5,55.3,27.4,38.7,15.9,17.2,26.9,25.7,66.6926,48.6,55.7,35.7,36.5,0,0,49.7,52.4,38.2,38.6,66.6926,,,,2023,,,,-15.1395,74.6,
Nebraska,106.017,98.364,0.703,16-16,16,32,51.7,49.9,28.2,21.9,18.6,17.7,24.7,28.3,66.7919,53.4,49,32.6,34.1,0,0,51,59.4,36.7,43.6,66.7919,,,,2023,,,,-2.07726,64.1,
Yale,107.734,97.7637,0.753393,21-9,21,30,52.8,47,30.6,33.9,16.5,18.4,28,23.2,66.0379,52.4,45.7,35.8,32.6,0,0,49.9,50.7,34.7,40.6,66.0379,,,,2023,,,,-2.00694,69.8,
"Tennessee Martin",100.873,110.481,0.259943,19-14,19,33,50.4,49.6,36.1,34,16.8,16.8,27,29,71.005,51.9,50.5,31.9,32.3,0,0,44.7,54.6,36.4,41.3,71.005,,,,2023,,,,-10.7342,71.6,
"Morehead St.",100.436,103.271,0.420648,22-12,22,34,49,49.8,34.7,27.5,18.3,15.4,26.6,24.7,63.4708,47,50.7,34.8,31.9,0,0,55.1,42.7,39.1,31.7,63.4708,,,,2023,,,,-6.68085,72.9,
Tennessee,111.211,87.5292,0.940128,25-11,25,36,49.9,42.8,30.7,33.8,18.1,22.2,36.4,26.9,65.1467,50.3,45.1,32.8,26.5,0,0,66.2,50.4,40.1,41.8,65.1467,,,,2023,,,,2.81005,70.8,
"Texas St.",104.557,106.246,0.454059,16-19,16,35,48.2,50.9,32.5,41.7,17.9,18.6,31.6,28.5,63.5088,48.6,49,31.4,36.4,0,0,40.2,47.3,25.5,33.2,63.5088,,,,2023,,,,-12.0961,72.4,
"Jackson St.",98.076,109.827,0.213934,14-19,14,33,47.5,52.5,32.9,34,22,19.1,32.9,29.1,68.0495,47.1,52.1,32.1,35.4,0,0,50.4,51.8,34.2,39.2,68.0495,,,,2023,,,,-12.2491,67.4,
Mississippi,106.243,100.833,0.64591,12-21,12,33,47.5,49.5,29.2,30.3,18.3,18,33.3,29.9,65.9903,48.6,48.9,30.3,33.8,0,0,52.9,55.9,34.7,34.4,65.9903,,,,2023,,,,-8.47528,69.5,
Wyoming,106.674,105.344,0.536012,9-22,9,31,51.6,53.4,33.4,28.9,18.2,16.4,24.2,25.3,65.5432,51.3,52.6,34.7,36.4,0,0,46.1,49.2,45.5,39.4,65.5432,,,,2023,,,,-11.6641,71.3,
Minnesota,102.257,104.943,0.425996,9-22,9,31,49,50.5,30.8,24.8,19.6,14.8,25,30.8,65.5713,49.2,49.1,32.5,35.9,0,0,63.1,51.9,35.5,31.3,65.5713,,,,2023,,,,-9.82697,61.9,
Illinois,108.907,95.364,0.82158,20-13,20,33,51.4,46.7,34.3,30.1,18.4,18.5,31.6,26.7,69.775,55.1,45.1,30.8,33.4,0,0,46.7,43.9,41.9,30.5,69.775,,,,2023,,,,0.885217,67.9,
LIU,86.9474,116.709,0.0327556,3-26,3,29,45.6,55.1,31.7,32.1,22.7,16.7,24.7,30.3,72.4652,44.8,54.6,32,37.4,0,0,56.7,59.2,24.3,35.2,72.4652,,,,2023,,,,-21.2892,66.6,
UTEP,99.727,99.3423,0.511109,14-18,14,32,48.6,51.1,38.8,37.3,22.9,22.9,33.3,29.7,66.7228,50.7,51.8,29.1,33.2,0,0,47,43.4,29.9,37.4,66.7228,,,,2023,,,,-9.96347,62.8,
"Loyola Chicago",101.693,106.333,0.374467,10-21,10,31,52.9,51.6,31.1,37.5,22.1,17.9,24.5,28.5,66.0042,54.8,51.7,33.4,34.4,0,0,56.5,51.2,40.2,38.1,66.0042,,,,2023,,,,-13.8942,69.7,
Texas,116.058,91.7606,0.937109,29-9,29,38,53.3,48.1,30.5,33.7,16.3,22.1,28.3,29,68.4844,54,47.9,34.7,32.4,0,0,56.7,46.5,34.5,34.8,68.4844,,,,2023,,,,7.53529,74.8,
"Maryland Eastern Shore",92.3227,100.396,0.276057,18-13,18,31,47.6,50.6,31.4,34.4,21.1,24.9,27.1,31.7,69.2838,46.8,51.4,32.6,32.9,0,0,55.2,55,39.5,37,69.2838,,,,2023,,,,-7.79964,71.5,
"Western Illinois",100.424,111.815,0.225207,16-14,16,30,50.1,53.4,31.4,27.4,15.1,16.4,26.9,26.7,66.5661,51.8,54.6,31.5,33.9,0,0,51.9,38.1,37.5,32.2,66.5661,,,,2023,,,,-10.2006,69.9,
"Fairleigh Dickinson",106.127,114.679,0.290856,21-16,21,37,51.3,54.7,28,33.9,16.3,21.1,30.9,29.3,68.623,51.1,55.8,34.3,35.3,0,0,51.3,57.2,37.7,40.1,68.623,,,,2023,,,,-12.1937,75.5,
Cornell,109.763,109.387,0.509867,17-11,17,28,54.8,55.7,28.5,30.9,16.7,21.9,28.8,29,71.022,57.5,56.6,34.5,36.2,0,0,57.8,58.8,47.9,39.8,71.022,,,,2023,,,,-5.39334,71.6,
"West Virginia",117.248,97.4505,0.89349,19-15,19,34,51.5,50.9,39.4,38.7,18.5,20.9,34,29.3,68.4165,50.9,50.8,35,34,0,0,50,50.4,36.3,35.1,68.4165,,,,2023,,,,1.45716,74.3,
Oklahoma,109.64,96.2495,0.817265,15-17,15,32,52.4,48,30.1,30.1,20,15.5,23.7,27.2,65.0298,52.2,48.5,35.1,31.2,0,0,53.3,42.9,37.4,30.7,65.0298,,,,2023,,,,-1.70471,73.5,
Queens,105.67,108.294,0.42993,18-15,18,33,51.2,53,35.9,25.4,17.6,15.7,29.7,26.1,69.7522,50.5,53,34.8,35.3,0,0,50.9,48.3,44.1,36.5,69.7522,,,,2023,,,,-9.41844,72.2,
"Southern Illinois",99.7788,98.2082,0.54549,23-10,23,33,51.7,47.6,30.6,29.8,19.3,19.6,22.8,27.3,63.7134,54.7,46.7,32.1,33,0,0,59.2,48.8,46.5,34.1,63.7134,,,,2023,,,,-3.50554,72.2,
"San Diego St.",110.773,89.5273,0.920477,32-7,32,39,49.3,46.5,33.2,30.2,17.3,19.1,31.6,26.1,65.693,48.4,49.3,34,28.3,0,0,50.3,46.6,33.9,40,65.693,,,,2023,,,,5.65421,72.5,
"Nebraska Omaha",98.58,112.169,0.184658,9-23,9,32,48.5,53.2,29.6,33.4,18.5,15.8,24.2,28.9,67.7641,47.7,52,33.7,36.5,0,0,47.4,52.4,29.4,40.9,67.7641,,,,2023,,,,-15.9968,78.1,
DePaul,106.701,104.27,0.565864,10-23,10,33,49.7,51.6,27.6,35.7,18.2,17.7,25.8,34.1,68.6867,46.3,51.1,36.8,35,0,0,54.5,51.9,37.8,34.7,68.6867,,,,2023,,,,-8.80729,73.9,
