
"Prairie View A&M",97.852,108.534,0.232993,14-18,14,32,47.5,48.4,30.9,51.2,20.7,24.3,32.1,40.1,68.3474,46.7,50.1,33.1,29.8,0,0,42.8,50.6,27.8,30.2,68.3474,,,,2015,,,,-12.0423,64.5,
Chattanooga,104.52,105.173,0.482084,20-10,20,30,50.5,48,43.8,43.2,19.4,18.7,32.5,32.7,64.6574,49.9,46.3,34.4,35,0,0,48.5,44.3,35.8,27.6,64.6574,,,,2015,,,,-4.6216,68.8,
"Georgia Southern",100.179,99.289,0.525643,19-9,19,28,47.3,46.2,36.2,32.7,18.3,22,32.6,32.2,63.1419,47.5,45.9,31.4,31.2,0,0,46.8,49,41.5,37.2,63.1419,,,,2015,,,,-4.28381,66.1,
"Northern Arizona",102.375,103.55,0.467255,22-15,22,37,46.1,48.6,36.4,38.4,17.7,16.7,35.3,26.8,64.6177,42.9,49.1,34.8,31.7,0,0,53.1,45.8,33.9,33.1,64.6177,,,,2015,,,,-8.30704,75.4,
Nebraska,100.255,95.5624,0.634423,13-18,13,31,46.2,46.8,36.5,38.5,19.4,20.6,26.7,30.3,63.0345,48,44.7,28.4,33.4,0,0,47.4,49.3,35.1,38.2,63.0345,,,,2015,,,,-5.38069,70.7,
Yale,106.085,99.0903,0.686631,20-10,20,30,49.9,47.6,40.9,33.1,20.4,19,34.2,27.8,61.9148,47.3,48.1,36.5,31,0,0,57.2,50.2,35.3,32.3,61.9148,,,,2015,,,,-2.65386,70.9,
"Tennessee Martin",108.48,108.705,0.494029,19-13,19,32,53.4,50.8,31.4,28.8,18.6,15.4,30,25.8,61.8927,50,49.4,39.4,35.4,0,0,49.8,53.6,37.4,38.6,61.8927,,,,2015,,,,-6.54401,71,
"Morehead St.",104.505,102.714,0.549556,15-17,15,32,49.3,49.1,34.7,55.2,20.1,21.2,34.7,28.2,65.0969,48.4,48.4,34,33.7,0,0,57.3,55.8,33.7,32.4,65.0969,,,,2015,,,,-10.2874,72.1,
Tennessee,109.216,103.421,0.651799,16-16,16,32,48.2,51.9,32.3,43.5,19.7,22.6,37,33.3,60.1984,47.4,49.1,33.1,37.1,0,0,48.3,66.4,34.3,43.1,60.1984,,,,2015,,,,-3.36378,69.1,
"Texas St.",93.9054,98.3732,0.369462,11-17,11,28,44,47.6,36.5,36.6,19.9,23.1,29,31.8,61.1086,42.8,48.6,31.1,30.5,0,0,52,51.3,30.9,34.9,61.1086,,,,2015,,,,-11.4914,69.6,
"Jackson St.",90.8857,103.851,0.177465,11-21,11,32,42.9,48.6,32.9,54.1,21.9,22.7,37.7,28.1,63.5913,43.7,47.2,27.4,34.1,0,0,46.2,54.1,30.8,37.3,63.5913,,,,2015,,,,-16.6264,64.7,
Mississippi,113.66,101.43,0.787382,21-13,21,34,47.8,47.6,36.1,41.2,16.5,18.7,34.8,31.4,65.938,46.8,43.6,33.2,35.8,0,0,53.2,63.5,33,40.1,65.938,,,,2015,,,,-0.55375,77.3,
Wyoming,104.319,100.066,0.617431,23-10,23,33,52.2,47,40.4,27,18.8,17.9,22,27,58.585,54.4,44,32.6,34.9,0,0,66.6,48.4,40,35.2,58.585,,,,2015,,,,-1.34771,70.4,
Minnesota,112.99,99.9313,0.804144,17-15,17,32,52.1,50.8,32.9,34.5,17.7,24.2,30,33.4,67.4746,50.1,48.3,37.2,36.8,0,0,57.9,62.3,33.6,36.6,67.4746,,,,2015,,,,-2.45838,67.5,
Illinois,108.786,96.6931,0.794974,19-14,19,33,47.6,48,31.2,30.4,15.2,19.7,30.2,28,64.9833,44.4,47.3,35.5,32.9,0,0,49.5,51.3,35.2,36,64.9833,,,,2015,,,,-0.66226,79.4,
LIU,97.3119,106.494,0.261738,12-18,12,30,44.9,48.4,39.8,35.6,19.6,18.2,31.3,31,66.8499,42.8,49.8,32.4,30.4,0,0,51.1,51.6,34.8,33.4,66.8499,,,,2015,,,,0,68.9,
UTEP,106.782,99.8094,0.68493,22-11,22,33,52,46.9,43.8,31.9,18.8,18.7,29.1,29.8,64.386,50.9,45.2,36.6,33.6,0,0,56.4,50.5,29.5,32,64.386,,,,2015,,,,-3.48314,66.1,
"Loyola Chicago",105.947,103.238,0.573934,22-13,22,35,53.3,49.2,33.3,30.2,21,20.2,28.7,32.1,60.7499,50.6,50.1,39.3,31.8,0,0,58.1,53.4,32.8,37.2,60.7499,,,,2015,,,,-4.52101,69,
Texas,112.146,93.6412,0.888328,20-14,20,34,49.1,42.1,36.6,34.8,20.1,14,37.9,28.6,62.1763,48.3,37.7,33.8,34.7,0,0,55.3,50.6,34.1,30.8,62.1763,,,,2015,,,,0.773671,72.3,
"Maryland Eastern Shore",102.931,108.612,0.350288,18-15,18,33,51.7,51.1,47,41.1,23.4,21.3,35.5,31.9,64.3291,48.9,52.6,38.2,32.4,0,0,59.4,52.7,33.6,38.9,64.3291,,,,2015,,,,-8.45347,65.6,
"Western Illinois",91.4059,108.643,0.120603,6-20,6,26,45.3,50.7,30.3,37.1,18.3,16.7,20,28.9,66.3527,41.2,49.4,35.2,35.5,0,0,54.2,51.4,35.7,32.5,66.3527,,,,2015,,,,-15.1358,69.5,
"Fairleigh Dickinson",97.1928,113.067,0.149338,7-21,7,28,46.5,52.3,34.2,51.8,18.6,23.2,27.6,40.4,66.8769,45.5,52.5,32.1,34.7,0,0,46.8,54.9,37.8,34.2,66.8769,,,,2015,,,,-16.1958,68.9,
Cornell,95.9489,100.167,0.378765,12-17,12,29,44.6,45.7,39.3,41.5,19,19.3,23.1,30,64.5844,44.1,43.2,30.3,33.3,0,0,49.2,55.1,37.1,37.5,64.5844,,,,2015,,,,-10.9185,74.8,
"West Virginia",111.945,95.5384,0.860865,25-10,25,35,46.1,52.7,40.4,55.5,18.7,28,40.1,31.1,67.9887,45.5,51.8,31.6,36.5,0,0,56.7,53.3,33.6,32.2,67.9887,,,,2015,,,,3.94818,66.2,
Oklahoma,112.99,90.7304,0.925749,24-11,24,35,49.3,44.1,32.8,28.4,17.6,19.7,31.5,31.4,66.8912,48.2,42.2,34.3,31.7,0,0,48.6,49.4,33.8,34.5,66.8912,,,,2015,,,,4.24923,74.1,
"Southern Illinois",99.8953,102.413,0.428923,11-21,11,32,45.7,51.4,41,40.8,20.8,21.3,31.4,26.2,62.1991,44.3,48.2,33.3,38.1,0,0,40.9,58.2,25.9,35.8,62.1991,,,,2015,,,,-12.9795,69.6,
"San Diego St.",105.002,89.5506,0.861821,26-9,26,35,46.6,43.5,36.2,25.7,18.6,21.1,35.7,29.7,60.6221,45.9,42.3,32,30.6,0,0,46.6,45.9,30.6,32,60.6221,,,,2015,,,,1.51136,63,
"Nebraska Omaha",102.405,109.726,0.311299,11-17,11,28,49.3,53.3,42.6,38.9,18.3,20.3,30.5,28.9,73.5574,49.2,51.7,33.1,37.6,0,0,45.3,56.9,31.5,34.3,73.5574,,,,2015,,,,-12.5338,69.6,
DePaul,108.905,106.179,0.572365,12-20,12,32,50.7,50.8,36.5,48.7,19.8,18.8,27.4,35.5,67.0814,49.2,52.7,35.2,31.2,0,0,52.2,48.3,40.5,31,67.0814,,,,2015,,,,-7.44309,72.1,
