AdjOE_diff,AdjDE_diff,DRB_diff,y
2.402000000000001,15.0839,1.3999999999999986,0
0.597999999999999,-2.8325999999999993,-4.100000000000001,0
-8.366,-2.0302000000000078,-0.1999999999999993,0
-7.555000000000007,1.8854999999999933,-0.5,1
-5.463999999999999,-0.8160000000000025,-0.3000000000000007,0
-4.344999999999999,-0.9745999999999952,-3.1000000000000014,0
-7.214000000000013,-0.839100000000002,1.5,0
3.774000000000001,-1.8533000000000044,-4.800000000000001,1
-7.228000000000009,2.2028999999999996,-5.599999999999998,0
3.5060000000000002,-3.627899999999997,1.1000000000000014,1
10.469999999999999,4.708500000000001,-3.799999999999997,1
3.228999999999999,7.987200000000001,-1.4000000000000021,1
-7.769999999999996,3.3485999999999905,-3.900000000000002,0
19.418000000000006,10.112800000000007,-1.1999999999999993,0
5.99199999999999,-1.5788999999999902,-3.6000000000000014,1
-0.21000000000000796,-4.590699999999998,0.29999999999999716,0
-5.682000000000002,-6.476300000000009,-1.7999999999999972,1
-13.423999999999992,5.263300000000001,2.900000000000002,0
2.5600000000000023,-7.8293000000000035,-6.699999999999999,0
-1.9039999999999964,6.533999999999992,-4.0000000000000036,1
10.852000000000004,1.8618000000000023,-1.0,0
-2.061000000000007,-2.6850999999999914,-4.300000000000001,0
-0.7659999999999911,0.1617999999999995,1.5,1
-8.556999999999988,6.672299999999993,5.5,0
6.652999999999992,-1.522900000000007,-2.3000000000000007,0
2.4950000000000045,7.133400000000009,3.1000000000000014,0
-8.915999999999997,-11.873400000000004,-5.699999999999999,0
-4.220000000000013,0.5703999999999922,-1.8999999999999986,1
-2.9080000000000013,-4.388300000000001,4.900000000000002,1
6.6200000000000045,2.696300000000008,0.5999999999999979,1
8.238,-8.9058,-8.5,0
0.42900000000000205,3.901300000000006,8.299999999999997,0
3.5250000000000057,-0.2527999999999935,-3.400000000000002,0
3.582000000000008,-2.3481000000000023,6.0,1
-9.805999999999997,-9.800600000000003,-5.4999999999999964,1
-1.8012999999999977,5.122199999999992,-0.10000000000000142,0
6.879000000000005,4.692800000000005,-3.3000000000000007,0
-2.132000000000005,-2.311000000000007,0.10000000000000142,1
3.7150000000000034,-5.483399999999989,3.6999999999999957,1
-4.132000000000005,1.3171000000000106,-1.3999999999999986,1
-1.9549999999999983,2.6589000000000027,2.1000000000000014,0
-13.396,0.5751000000000062,-1.6000000000000014,0
2.8700000000000045,0.48909999999999343,-8.299999999999997,1
-1.9350000000000023,-7.560699999999997,5.5000000000000036,1
-25.69290000000001,9.542200000000008,1.1999999999999993,0
-6.111999999999995,-13.697500000000005,6.899999999999999,1
-6.341999999999999,1.7834000000000003,-8.499999999999996,0
-4.509999999999991,-9.054299999999998,4.700000000000003,1
